,lat,lng
,12.9018458,77.5578764999999
,13.0416311,77.5158337
,12.2886737,76.6223371999999
,12.9565123,77.574556
,13.0064679,77.5544761
,13.0005246,77.6182384
,13.0344841,77.6291806999999
,13.9349366,75.5703039
,12.9293968,77.5639762
,12.9293968,77.5639762
,12.969176,77.5839239
,12.9689135,77.4952692
,12.652067,77.2002859999999
,14.4591626,75.9109385
,12.8448193,75.0708839999999
,12.9791068,77.6153811
,17.3381152,76.8082087
,12.9072385,77.6441546
,13.0138359,77.6354615
,13.4019689,78.0551383999999
,12.9309096,77.5153902999999
,13.0138359,77.6354615
,12.522415,76.8976994
,13.4003948,78.0513047
,16.8303341,75.7293246999999
,13.1320811,78.1730554999999
,14.093993,74.4898633
,13.3390092,77.1134435
,12.9122463,77.57574
,12.9802535,77.5371517
,12.9689214,77.568827
,13.4015427,78.0512847999999
,12.940947,77.5456179999999
,15.3533711,75.1224917
,13.0193961,77.6187029
,13.028795,77.5394651
,13.739189,76.9012521
,15.1440419,76.9327134
,12.9200904,77.6675537
,13.0006296,77.675196
,12.9092478,77.6003899
,17.3177591,76.8236053
,12.9901637,77.5567251
,12.91102,77.5797099999999
,13.3325059,77.1274083
,13.1154662,77.6069977
,12.8954362,77.6076246
,13.0044177,76.1058556
,16.216018,77.3565608
,13.032349,77.576973
,12.8845593,77.5701519
,13.1701432,77.5520449999999
,12.9366068,77.5828162999999
,13.2426611,77.7131641
,13.0175036,77.5432702
,12.2862288,76.6517934
,12.7208614,77.2798962999999
,12.5236644,76.8927832999999
,12.9364325,77.5832904999999
,12.3148577,76.6737511
,12.8003694,77.3859745
,12.9538764,77.5770091
,12.6554569,77.2054243
,13.4354712,74.7446211
,14.4394176,74.4321578
,13.0989487,77.5766081
,12.9773531,77.6364380999999
,13.0049712,77.9381258
,12.9203521,77.5970062999999
,13.0833285,77.6349608
,16.8301708,75.7100308999999
,15.4316939,75.6373955
,12.9640958,77.5982674999999
,12.9221685,77.4816259
,12.9244329,77.5510267
,16.3906629,75.1119658
,12.354597,76.6165427999999
,16.8301708,75.710031
,13.4003725,78.0519016
,16.8598727,75.7045933
,13.1319444,78.173709
,16.79223,75.374852
,12.9483583,77.5974385
,14.622708,74.8319685
,12.9987827,77.5569165
,12.8743557,74.8552663
,12.5249657,76.8982623
,12.9946955,75.3322941
,13.0360892,77.5750892
,12.9257171,77.6176369
,15.1467345,76.9041970999999
,13.3130158,76.2563778
,14.4382271,75.920194
,13.0053529,76.1064617
,14.4320311,75.9412052
,44.2034846,17.9076428
,12.8744174,74.8551638
,12.5249657,76.8982623
,12.9275399,77.5458353
,13.0360892,77.5750892
,12.9724433,77.5222419
,14.4565009,75.9205116
,12.9628669,77.5775089999999
,14.4320311,75.9412052
,13.3130453,76.2565917
,14.4644085,75.921758
,16.164914,74.8449409999999
,12.9775986,77.5335250999999
,17.915789,77.507741
,12.8434317,77.6753325
,13.9376235,75.5711431
,12.9486299,77.5747119999999
,12.911495,77.4812212
,12.8767568,78.201156
,12.9208104,77.5785296999999
,13.0093805,76.1026749
,13.9007265,75.5583661
,16.3252156,75.2893978
,12.9996101,77.6182858999999
,15.9991105,77.0410572999999
,14.9631432,74.7126768
,17.918667,77.5080102
,12.8923112,77.6383247999999
,12.9691546,77.5351712
,13.0274518,77.6614324
,12.9582437,77.7011994
,12.8970749,77.5472849
,13.010472,76.1084863999999
,12.9931628,77.5807073
,13.0711523,77.5677996
,16.5118701,75.2782539
,12.2973012,76.6562556
,13.003157,77.939932
,13.0117017,77.5439086
,12.9823939,77.5976125
,16.1797583,75.6989876
,13.0066914,76.1062456
,15.1541398,76.9308785
,15.432149,75.6412205
,15.3368441,75.1286235
,15.3636531,75.1219662
,12.5464951,76.935043
,12.9132517,77.6448119
,15.4251981,75.6373472
,15.4376921,75.6381193
,12.9563762,77.7130559
,13.9036839,75.5610229
,16.4247406,74.5766174
,12.9555489,77.6417474
,13.1272557,78.1358091
,12.9141933,77.614665
,12.9958111,77.6082954
,13.0706389,77.5024794999999
,12.9424146,77.585629
,13.1217319,77.6294351
,12.9275755,77.5688898
,12.8972198,75.0428527
,13.9360571,75.5732843
,13.043957,77.509728
,13.6110142,74.6942787
,16.82671,75.7269491999999
,13.018434,77.6363774
,13.3208305,75.7696964
,15.4184237,75.050001
,15.4186213,75.0471687
,12.9905742,75.3327152999999
,15.348902,75.1150028
,13.0029798,77.5967738
,12.5218496,76.896033
,12.9215653,77.5722014
,12.9956104,77.6113702
,13.007434,77.5709849
,12.3015378,76.6933069
,15.1544227,76.9282198
,16.1797765,75.6986711
,19.1277321,72.8621856
,12.9436582,77.5420489
,12.9857254,77.5436156999999
,13.1330932,78.1321854999999
,13.0088934,77.5405832
,13.0241388,77.6033293
,16.1693443,74.8219323
,12.9665254,77.4016925
,12.9234864,77.5856917999999
,15.7577105,76.7538589
,12.7697503,74.8842167999999
,12.5238581,76.8991929
,13.0966658,77.3971909999999
,13.0042925,76.1064442999999
,16.3279611,75.2910109
,12.773205,74.8829344999999
,16.392566,75.10649
,17.323715,76.8276102
,15.2714828,76.378834
,13.5232423,76.0402727
,12.9624294,77.5343603
,13.2781438,76.5304744
,14.8107204,74.1289528
,12.8982952,77.6214202
,14.4547751,75.9126733
,12.5218558,76.8993113
,12.3246179,76.693263
,13.0196032,77.6531355
,12.94094,77.49315
,13.0585187,77.4629502
,15.3647083,75.1239547
,14.6038484,75.6474959999999
,12.9921115,77.534633
,14.6093137,75.6416904
,12.9575654,77.5070626999999
,13.0066914,76.1062456
,12.9631918,77.648855
,12.941591,77.4934289999999
,13.0021285,76.108863
,12.9221426,77.6110123
,16.4268814,74.5838225
,17.325863,76.8345590999999
,14.4614983,75.9182271999999
,13.1310211,78.1252908
,12.9835211,77.5602139
,12.9926432,77.5741729
,12.9595091,77.5678009
,15.8659541,74.5076560999999
,12.6388078,77.2102453
,13.0260597,77.0316311
,14.5141517,75.8072033
,12.3034384,76.6105604
,15.4598558,75.0070291999999
,15.4598558,75.0070291999999
,12.9214569,77.4832376
,13.1430682,78.1433395
,13.073327,77.7812929999999
,15.3647083,75.1239547
,16.1843649,75.6982161
,16.8002127,75.732334
,15.3509566,75.1164074
,12.9906885,75.2816742999999
,16.8039895,75.7298716
,16.2394587,74.7585775
,16.2394587,74.7585775
,15.8722424,74.5148344999999
,16.4278604,74.5837797
,13.1117161,77.605447
,15.8346308,74.5255914999999
,15.8319215,74.5294606
,16.1691096,75.6615029
,13.748064,75.7722083
,12.9221169,77.6196192
,13.3392552,77.1045132
,13.376021,77.0946836999999
,16.3856472,75.1134113999999
,12.8790483,77.545752
,12.3133411,76.6921668
,12.9351841,77.607925
,15.4345143,76.5294823
,12.9715075,77.6275105
,17.3229328,76.821894
,13.3382152,77.1150416
,16.5400103,74.4912562
,12.9686582,77.6499003
,17.3275731,76.8179968
,12.982151,77.5494008
,12.3003514,76.6355651
,13.0687366,77.7812608999999
,12.2720342,76.6208786999999
,13.9388422,75.5714967999999
,16.8284455,75.6851047
,12.9833837,77.5946343
,13.1056848,77.5773119999999
,13.0155263,77.6304343
,12.4274412,75.7321501999999
,12.9165676,77.6275242
,13.3309838,76.175275
,12.9222487,77.4847566
,12.9089844,77.5135509
,13.313112,76.2567068
,13.0017515,77.5492744
,12.8824899,75.031898
,12.898988,77.6267972999999
,14.4644085,75.921758
,15.432503,75.6405194
,13.0773872,77.5587061
,13.4241127,77.7289986999999
,15.8776721,74.5216356
,13.0103992,77.5292453
,15.4502895,74.9964206
,13.0098911,77.6776801
,12.8637789,77.7715039
,12.3061452,76.6519111
,12.5251249,76.8981767
,12.9417814,77.5263358
,15.4485797,74.9880895
,12.984774,77.5581433
,14.4625406,75.9144742
,12.9267337,77.521328
,12.98331,77.594774
,12.9267337,77.521328
,13.0022498,76.1051495
,13.0605204,77.5605818
,13.018762,77.557627
,12.2958104,76.6393805
,13.9527975,75.5634161
,12.9432523,77.5452173
,13.0240636,77.6294589
,12.8525896,77.6675444
,12.9239013,77.6113542
,12.3856218,77.0585591999999
,12.9827175,77.6811401
,12.8952243,77.626206
,12.3076248,76.6786472
,13.6600213,77.2100057
,12.935906,77.492487
,13.0983259,77.5775531
,13.9402762,76.6187522
,13.9418352,76.6199183
,13.748064,75.7722083
,15.1588344,76.9379522
,12.9060341,77.6346899
,12.9424515,77.6025617999999
,13.0372155,77.6407577
,12.9731098,77.5724741
,16.2063133,77.3581877
,13.0196155,77.6782214999999
,13.0173213,77.6836267
,13.9369172,75.5734537
,12.3038104,76.6476899
,13.023737,77.658945
,14.2769449,74.4449915
,12.9564599,77.2276384
,15.4184237,75.050001
,12.981275,75.2656849999999
,14.4486686,75.9021102999999
,13.0164385,77.6301424
,13.1372798,78.1364019
,13.0044375,76.1084375
,12.9178903,77.5992074999999
,17.327309,76.8449069
,12.8554799,77.6643484
,12.9215516,77.5655438
,13.0371385,75.4112629999999
,12.9840948,77.4817506
,13.6894963,75.2449891999999
,13.9299299,75.568101
,12.6565451,77.2045342
,12.9827175,77.6811401
,12.8813438,77.7517112
,12.9880711,77.5088217
,12.9880711,77.5088217
,13.0111242,77.6972586999999
,12.9293646,77.5354665999999
,12.8504342,77.6552359
,14.6236519,75.6334827
,13.0048425,77.9410250999999
,13.4333462,77.729854
,13.6320182,74.6898544
,13.0036061,76.1065023
,13.3172669,77.1213305
,15.3647083,75.1239547
,13.1043174,77.606228
,13.557941,76.01133
,13.057231,77.5070011
,12.9763986,77.6267453999999
,13.1362143,78.1290985999999
,13.0061897,77.7004672
,12.7845822,77.7732409
,12.4242134,75.7336347
,12.944436,77.4937808999999
,12.9544195,77.6209858
,12.9422252,77.5516538
,12.9702875,77.5820796
,12.9839245,77.7511437
,14.4635522,75.9139331
,13.0961136,77.3955512
,15.2732594,76.3859046
,12.988015,77.555689
,13.0778849,77.5185211
,13.0370306,77.6238849
,12.7877005,77.7418505999999
,13.0611929,77.5937436
,17.327053,76.8326132
,13.029495,77.5594639999999
,13.3287756,77.0943632
,12.894304,77.5682848
,12.914413,77.6002987
,12.894304,77.5682848
,12.894304,77.5682848
,13.1863462,77.8025368999999
,13.163056,78.3979234999999
,17.9150105,77.5131057
,15.8374252,74.5020619
,15.8360684,74.5033553
,13.5464625,76.0188759999999
,12.9668919,77.6125254
,13.2443368,77.7118385
,13.6048664,77.5212884
,17.352049,76.8430499999999
,17.3333609,76.8399187999999
,14.4361243,75.9227684
,12.8253467,77.5068933
,12.7094423,77.6983655
,12.328763,76.686134
,13.0469904,77.5039496999999
,13.0469904,77.5039496999999
,12.9264148,77.616654
,13.0260446,77.5249075
,12.9250508,77.5181767999999
,13.340676,78.2123039
,12.8993579,77.5753279
,12.9575163,77.5276715999999
,12.9160033,77.6193334
,15.3647083,75.1239547
,12.9729403,77.6463165999999
,12.9280648,77.5734683
,14.2769449,74.4449915
,12.9234664,77.5732951999999
,15.2785274,76.3875159
,13.0221614,74.7931160999999
,13.014664,77.6516032
,13.0740878,77.7855117
,13.1280756,78.1352757
,13.0222225,77.5200593
,13.3376605,77.1174357
,12.9394934,77.6193856
,14.6322692,74.8463154
,15.2837415,76.3871535
,15.281889,76.3874199999999
,13.0124188,77.6579869
,12.898017,77.6207465999999
,12.9298682,77.5767742
,14.437782,75.9226463
,14.4644085,75.921758
,14.4382271,75.920194
,12.9985762,77.5530905999999
,12.3412887,76.6556377
,12.9714096,77.5862989
,13.0066809,77.9496851999999
,13.0064728,77.5533227999999
,14.2871046,74.4534786
,12.9309173,77.6197117
,12.9714096,77.5862989
,12.9645274,77.6109061
,12.3412887,76.6556377
,12.9714096,77.5862989
,13.0064728,77.5533227999999
,13.067865,77.6300555999999
,12.6132688,77.0663269
,13.9405102,75.5686504999999
,13.8870459,75.6302649
,13.0302237,77.5606924
,15.7453213,76.1905238
,14.4591116,75.9177378
,14.4591116,75.9177378
,14.4491267,75.8680102
,15.351222,75.1152178999999
,12.9983487,77.5727211
,12.988145,77.5600329999999
,16.8280008,75.6837697
,16.8282774,75.6993486
,13.1367855,78.1289063
,17.3334104,76.8398043999999
,12.9781184,77.6370827
,13.0209853,77.6761914
,12.9097318,77.6404551
,13.3348466,77.1177053
,13.0018109,77.5763274
,14.4564131,75.9069329
,14.4560381,75.909198
,13.0333141,77.5549414
,13.3451041,74.7648359
,12.9255839,77.5936787999999
,13.0080489,77.6221925999999
,12.1159697,76.678249
,14.2246731,76.4111569
,12.9403975,77.5578386999999
,12.9090882,77.6517203
,12.8017811,77.7058869999999
,13.0218234,77.6726413
,17.322411,76.8228879999999
,15.8567051,74.5108974
,13.059567,77.6485415
,12.9928622,77.5387372
,12.9068086,77.509631
,13.0078878,77.5469389
,12.9927991,77.5585516
,12.2926389,76.6455875
,12.8914126,77.5612297999999
,12.524144,76.8923735
,12.524144,76.8923735
,12.2956117,76.614319
,13.0693243,77.6244069
,13.4368628,77.7281155
,13.3301806,77.1167593
,16.2086093,77.3514034
,12.9628669,77.5775089999999
,17.3135381,76.8656328
,12.9399324,77.7467346
,12.8703337,74.8344264999999
,13.0205936,77.6787004
,12.5205795,76.9009907
,12.9991678,77.5032026
,12.9896712,77.5551672
,13.0128901,77.6644477
,13.6022643,74.6947715
,13.0226947,77.6479238
,13.1368364,78.1360440999999
,13.3374701,77.1182159
,13.3398472,77.0974181999999
,13.9442126,75.5740453
,13.0996932,77.5980918
,12.7645753,75.1954719
,12.3067019,76.6457618
,14.4632982,75.9169391
,12.5495489,77.4247712
,13.2956638,77.7958261
,12.9556992,77.6408984
,12.2822609,76.6201337999999
,16.8301708,75.710031
,12.9660082,77.7492376
,13.0974174,77.5963697999999
,12.948028,77.569664
,12.8845154,77.7494632
,13.948227,75.574343
,12.9072411,77.5639789
,13.3378762,77.117325
,12.9628669,77.5775089999999
,14.6322475,74.8484577999999
,12.8779402,77.5838605
,18.0424627,77.2200822
,13.0044195,77.5530328999999
,13.0049939,76.1083988
,12.8685864,74.8410038
,12.985298,77.5803799999999
,15.354574,75.1128051
,12.8802774,74.8537238999999
,12.9768982,77.7104495999999
,12.8526301,77.6675266
,12.9377405,77.5804335999999
,12.9560933,77.5921445
,12.8993976,77.658771
,12.9368055,77.6205772
,12.9236778,77.6724524999999
,12.9900024,77.5929934
,15.3949925,75.0847617
,12.9757946,77.6470119
,12.7882637,77.7574664
,12.9316547,77.5546505
,12.9424821,77.5472158
,12.957193,77.5643203
,12.9838587,77.5297241
,13.3421828,77.0944437
,17.3371995,76.8083621
,12.9194821,77.5838595
,12.8605805,77.7898755
,12.5253104,76.8981860999999
,12.9437923,77.5537569
,12.9435495,77.5793006
,16.4775473,75.1106412
,12.9606547,77.5840647
,13.0211963,77.6569818
,14.2332734,76.4020558
,12.9112776,77.5211119
,12.9098366,77.5694342
,15.2773734,76.3878848
,17.3207487,76.8264666
,17.8955828,77.515821
,12.9364581,77.5848249
,12.8676609,74.8540711
,13.9353085,75.5628577
,12.8676609,74.8540711
,13.3145533,77.0975886
,13.0093579,77.6347322
,12.2982604,76.6443925
,13.9455304,75.5741354
,12.9139115,77.5273891
,13.0159188,77.5973212
,13.0113653,77.6163
,15.3553493,75.1311807
,13.0904951,77.4087349
,13.0340872,77.7339851999999
,11.8173073,76.6846267
,12.9486384,77.5971807
,16.2075554,77.3416206999999
,12.5011019,76.6725393
,13.3121876,75.7700457
,12.2952596,76.6482061999999
,13.0102703,76.1029628
,13.9384857,75.5800678
,15.4343825,75.6441555
,17.3257139,76.8313939
,14.4605375,75.9177031
,12.9799123,77.6056337999999
,13.0084467,77.5683447
,16.8291079,75.7284489
,12.9845024,77.5528562
,12.7542526,75.2152535
,13.1164402,77.6304178
,13.7395636,76.9003721
,13.1361715,78.1264638
,12.9244079,77.6164697
,12.9987622,77.5551132
,12.995953,77.5639614
,12.9404035,77.5584267
,12.9430255,77.748665
,12.8697344,74.8587281
,12.940163,77.625427
,15.3531222,75.1393058
,12.940163,77.625427
,12.9291999,77.5821266
,13.1336018,78.1324755999999
,12.9346482,77.7092952
,13.0272024,77.6301932
,14.458815,75.918936
,13.0209752,77.5957938999999
,13.9387153,75.5708679999999
,13.3355248,77.1086044
,12.9516695,77.6999342
,13.0053858,76.1072588999999
,12.9122674,77.6349735
,12.9745712,77.5105627
,13.026209,77.5992359999999
,12.9970839,77.5511247
,12.9031342,77.5604216
,16.2070959,77.3592596
,17.901908,77.5166871
,17.901908,77.5166871
,13.7083123,75.8196093999999
,16.8288121,75.7115341
,14.6268855,74.8399274
,12.9939495,77.5391312
,13.0159188,77.5973212
,15.3561354,75.1179141
,15.3499422,75.1163613
,12.9954805,77.545555
,17.9718406,77.2477705
,16.388909,75.1121352
,12.939322,77.5864672
,12.9529993,77.5517924
,12.957193,77.5643203
,15.8258605,74.4976148
,12.9721519,77.6808235
,12.2987575,76.6458391
,12.2958104,76.6393805
,12.9698874,77.5374434
,12.288737,76.6496629999999
,15.3577363,75.1122369
,15.3577363,75.1122369
,12.9946462,77.6667988
,16.1974935,77.3468955
,12.8790238,74.8466354999999
,12.880979,74.853146
,12.9990679,77.5756397
,15.8742326,74.5142662
,13.3325823,77.095905
,12.941784,77.4837501
,13.0513188,77.518337
,17.8881228,77.5174519999999
,12.9745359,77.5131238
,12.7189576,77.7018533999999
,15.8722424,74.5148344999999
,16.216018,77.3565608
,12.9716435,77.5371804999999
,12.3421675,76.6175820999999
,12.780118,77.6438699999999
,12.8578458,77.589331
,15.8722424,74.5148344999999
,12.9882355,77.5921381
,12.3236457,76.6383441
,12.8349475,77.6803671
,13.0182114,77.6281602
,13.0066914,76.1062456
,12.8790238,74.8466354999999
,13.6281968,74.6909084999999
,12.9263788,77.5605348
,13.336998,77.1179368999999
,12.9110413,77.6065978
,17.9195998,77.5079454
,12.9269391,77.554047
,14.4320777,75.9624712999999
,16.400671,74.3786256
,14.4574341,75.9071242999999
,15.3397102,75.1276077
,14.622708,74.8319685
,15.4589236,75.007808
,15.3501959,75.1306106999999
,16.1826789,75.6965946999999
,12.9307972,77.5411807
,13.6201476,74.6951117999999
,14.6285975,74.8525906
,15.3550867,75.1403581
,13.9373848,75.5735189999999
,12.9000716,77.601417
,13.0294166,77.5608245999999
,12.4251875,75.7392840999999
,13.0904951,77.4087349
,16.2075554,77.3416206999999
,12.976808,77.7271229999999
,12.9757281,77.7305654
,12.968064,77.5950677
,13.2342954,77.2409926
,13.30528,77.5453622
,12.9628669,77.5775089999999
,15.8523657,74.5180592
,15.8524144,74.5182641
,16.8473464,75.7101579999999
,13.1039381,77.6018228
,17.3187923,76.825161
,16.8301708,75.710031
,12.9599489,77.6560896
,17.914994,77.5087109
,12.9603988,77.5959745
,12.9041365,75.0438540999999
,12.8730398,74.8412242
,12.9179527,77.5594993999999
,13.0179235,77.6485368
,13.0148885,77.6355593
,12.8786684,77.5450486
